episode,episode_seed,arrival_rate_rps,method,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
46,20053,0.4,node_dp,driving,keep,0.1,12,0,1.0,10,1.2,34368.19754613366,2925.9026932747897,5182.901635727779,0.75,0.3491600042129637,0.2618700031597228,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-152.47434177319494,
47,20054,0.4,node_dp,driving,keep,0.1,12,0,1.0,11,1.0909090909090908,29231.751278613076,3744.6848566631766,10843.720102716516,0.5,0.41051252405734584,0.20525626202867292,1,1,1.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,308,-181.9024153414319,
48,20055,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,32172.23532915544,6032.4148634635385,14234.616080544953,0.33333333333333337,0.3729924227280919,0.12433080757603064,1,1,1.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,252,-201.56669725601878,
49,20056,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,16362.716850727544,2538.3819172172643,5115.791021621829,0.41666666666666663,0.7333745434497595,0.3055727264373998,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-123.20847379305076,
50,20057,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,24277.029060703106,1557.8654591373572,3157.244325144255,0.75,0.4942944200459946,0.37072081503449594,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-81.44655881492278,
51,20058,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,26536.51143140627,2778.628348003925,5761.549925287879,0.5833333333333333,0.45220714226203296,0.2637874996528526,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-155.86024748325983,
52,20059,0.4,node_dp,driving,keep,0.1,12,0,1.0,6,2.0,19090.951440856752,4211.40449544507,6555.0834406081,0.41666666666666663,0.6285700341952927,0.26190418091470524,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-132.15282962417552,
53,20060,0.4,node_dp,driving,keep,0.1,12,0,1.0,10,1.2,25893.49005068294,2713.6580024011582,4311.25500030189,0.41666666666666663,0.46343694791670237,0.19309872829862598,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-152.28978102750912,
54,20061,0.4,node_dp,driving,keep,0.1,12,0,1.0,8,1.5,31782.41174228151,4523.8578959323995,6371.223972092981,0.33333333333333337,0.37756731922379205,0.12585577307459736,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-171.61761046540695,
55,20062,0.4,node_dp,driving,keep,0.1,12,0,1.0,7,1.7142857142857142,27572.807112357073,3837.028084613468,7068.086008064971,0.25,0.43521140053317464,0.10880285013329366,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-138.20712081034014,
56,20063,0.4,node_dp,driving,keep,0.1,12,0,1.0,11,1.0909090909090908,39073.15410423489,3263.992141350276,8605.020317821669,0.75,0.30711623556132106,0.2303371766709908,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-142.97754009703928,
57,20064,0.4,node_dp,driving,keep,0.1,12,0,1.0,7,1.7142857142857142,23211.60355846468,5456.892046560951,8600.421901740216,0.16666666666666663,0.5169828086101318,0.08616380143502196,1,1,0.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,196,-174.73859912237043,
58,20065,0.4,node_dp,driving,keep,0.1,12,0,1.0,11,1.0909090909090908,35237.66161544194,3896.8759016351746,6748.252467193052,0.5833333333333333,0.3405447311163613,0.19865109315121077,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-216.10268489295686,
